762,면 및 만두류,토마토소스스파게티(서울),500,625,85.43,25.82,19.91,12.77,1480.81,69.29,5.87,0.2,2011
763,면 및 만두류,토마토소스스파게티(전라도),500,570,97.45,16.74,12.72,18.5,1159.21,12.2,3.38,0.14,2011
764,면 및 만두류,토마토소스스파게티(충청도),500,650,99.62,21.42,18.24,16.4,1436.37,46.4,5.19,0.18,2011
765,면 및 만두류,해물칼국수,900,628.26,123.9,22.81,4.61,3.81,2355.07,26.7,1.3,0.01,2009
766,면 및 만두류,해물칼국수(강원도),900,612,125.07,19.47,3.53,3.55,2532.1,35.53,1.36,0.02,2009
767,면 및 만두류,해물칼국수(경기도),900,630,128.93,23.76,1.94,2.23,2377.41,30.21,0.76,0,2009
768,면 및 만두류,해물칼국수(경상도),900,585,112.07,20.02,6.11,7.44,1931.68,18.56,0.81,0,2009
769,면 및 만두류,해물칼국수(서울),900,648,130.08,25.57,2.77,2.77,2511.4,31.27,1.21,0,2009
770,면 및 만두류,해물칼국수(전라도),900,711,140.62,22.97,5.89,4.43,2323.75,34.83,1.82,0.01,2009
771,면 및 만두류,해물칼국수(충청도),900,594,106.63,25.03,7.39,2.43,2454.1,9.78,1.85,0,2009
772,면 및 만두류,해물크림소스스파게티,500,917.57,86.97,30.4,49.79,8.35,1323.69,210.88,24.73,0.94,2011
773,면 및 만두류,해물크림소스스파게티(강원도),500,985,90.5,29.27,56.22,8.79,1311.97,207.88,25.81,0.88,2011
774,면 및 만두류,해물크림소스스파게티(경기도),500,890,87.57,28.84,46.96,8.51,1376.99,177.95,24.76,0.77,2011
775,면 및 만두류,해물크림소스스파게티(경상도),500,905,90.92,28.97,47.15,7.92,1267.44,180.07,25.02,1.04,2011
776,면 및 만두류,해물크림소스스파게티(서울),500,995,83.06,33.79,58.54,5.82,1397.82,245.27,26.67,1.18,2011
777,면 및 만두류,해물크림소스스파게티(전라도),500,885,82.89,32.88,46.82,9.9,1263.03,227.93,27.25,1.04,2011
778,면 및 만두류,해물크림소스스파게티(충청도),500,850,86.91,28.61,43.06,9.2,1324.93,226.23,18.88,0.74,2011
779,면 및 만두류,해물토마토소스스파게티,500,584.44,87.25,27.98,13.73,13.48,1533.16,159.63,3.14,0.07,2011
780,면 및 만두류,해물토마토소스스파게티(강원도),500,635,88.56,29.82,17.98,13.69,1609.77,164.1,3.5,0.07,2011
781,면 및 만두류,해물토마토소스스파게티(경기도),500,580,85.89,28.18,13.53,8.51,1469.19,173.01,2.14,0.06,2011
782,면 및 만두류,해물토마토소스스파게티(경상도),500,595,87.43,26.89,15.56,13.65,1611.23,141.49,4.42,0.08,2011
783,면 및 만두류,해물토마토소스스파게티(서울),500,595,87.25,26.92,15.14,15.27,1519.24,158.24,3.01,0.06,2011
784,면 및 만두류,해물토마토소스스파게티(전라도),500,540,85.99,28.87,8.81,14.62,1411.82,163.43,2.51,0.07,2011
785,면 및 만두류,해물토마토소스스파게티(충청도),500,565,88.35,27.16,11.37,15.17,1577.68,157.55,3.29,0.07,2011
786,면 및 만두류,호박 프리타타,246,302.06,12.28,25.73,16.73,0,234.88,0,0,0,2008
787,면 및 만두류,호박만두,146,210.15,34.37,6.1,4.82,0,149.58,0,0,0,2008
788,면 및 만두류,회냉면,550,629.98,122.01,17.75,7.89,24.35,1517.81,78.63,1.95,0.06,2009
789,면 및 만두류,회냉면(강원도),550,638,111.26,15.14,14.53,14.42,1320.18,50.03,2.17,0.03,2009
790,면 및 만두류,회냉면(경기도),550,566.5,110.21,14.51,7.43,18.93,1686.77,77.18,1.63,0.07,2009
791,면 및 만두류,회냉면(경상도),550,654.5,130.78,20.56,5.67,18.41,1661.51,93.04,2.7,0.07,2009
792,면 및 만두류,회냉면(서울),550,643.5,123.17,20.92,7.47,39.57,1326.03,81.36,1.8,0.07,2009
793,면 및 만두류,회냉면(전라도),550,638,129.6,14.57,6.99,35.52,1312.44,84.75,1.73,0.07,2009
794,면 및 만두류,회냉면(충청도),550,638,127.01,20.81,5.22,19.3,1799.95,85.43,1.67,0.07,2009
795,죽 및 스프류,감자를 곁들인 야채스튜,165,87.04,14.77,3.32,2.46,0,30.13,0,0,0,2008
796,죽 및 스프류,검보스프,199,102.45,4.74,7.1,6.23,0,160.06,0,0,0,2008
797,죽 및 스프류,검은콩 스프,219,228.13,16.75,15.31,13.12,0,119.27,0,0,0,2008
798,죽 및 스프류,게살죽,800,564.83,107.34,17.9,7.1,0.17,1453.82,50.16,2.11,0.07,2010
799,죽 및 스프류,게살죽(강원도),800,600,114.6,16.9,7.78,0.15,1328.22,63.38,3.02,0.12,2010
800,죽 및 스프류,게살죽(경기도),800,552,108.34,17.74,4.94,0,1523.14,35.52,1.98,0,2010
801,죽 및 스프류,게살죽(경상도),800,568,100.16,15.97,11.26,0.24,1417.4,31.41,2.14,0.16,2010
802,죽 및 스프류,게살죽(서울),800,576,107.49,15.59,9.1,0.16,1593.01,65.38,2.05,0.02,2010
803,죽 및 스프류,게살죽(전라도),800,544,104.94,22.78,4,0.48,1536.34,70.83,1.72,0.05,2010
804,죽 및 스프류,게살죽(충청도),800,560,108.56,18.4,5.47,0,1324.84,34.42,1.74,0.07,2010
805,죽 및 스프류,고구마 타락죽,332,362.81,37.32,7.14,21.48,0,160.92,0,0,0,2008
806,죽 및 스프류,깨죽,800,515.34,79.3,13.66,15.94,3.59,1160.18,0,2.82,0.01,2010
807,죽 및 스프류,깨죽(강원도),800,544,97.33,13.68,10.95,0,1126.18,0,3.1,0.01,2010
808,죽 및 스프류,깨죽(경기도),800,424,78.1,10.38,7.94,3.2,1385.26,0,2.63,0,2010
809,죽 및 스프류,깨죽(경상도),800,448,79.57,10.88,9.7,2.96,1105.77,0,2.09,0,2010
810,죽 및 스프류,깨죽(서울),800,568,81.95,16.78,18.82,3.86,1114.26,0,2.39,0,2010
811,죽 및 스프류,깨죽(전라도),800,592,61.18,15.3,31.56,7.35,1012.7,0,3.6,0.02,2010
812,죽 및 스프류,깨죽(충청도),800,520,77.71,14.91,16.7,4.16,1216.95,0,3.15,0.01,2010
813,죽 및 스프류,단호박 두부 포타주,275,92.46,11.94,6.52,3.82,0,378.59,0,0,0,2008
814,죽 및 스프류,단호박 스프,200,102.08,15.98,3.08,3.86,0,45.7,0,0,0,2008
815,죽 및 스프류,닭죽(닭도가니)(성남),1000,1128.22,98.9,88.05,42.27,5,794.48,344.06,11.83,0.22,2016
816,죽 및 스프류,대구 크림 스튜,125,186.36,4.44,28.08,5.54,0,405.51,0,0,0,2008
817,죽 및 스프류,대추죽,110,132.25,29.3,2.95,0.86,0,1.55,0,0,0,2008
818,죽 및 스프류,백합죽(부안),700,455.28,84.75,16.46,5.61,0,996.79,32.1,1.33,0.01,2016
819,죽 및 스프류,새우살을 채운 두부 스프(미네스트로네),200,117.32,6.06,13.86,4.66,0,361.36,0,0,0,2008
820,죽 및 스프류,소고기버섯죽,800,578.28,109.02,18.74,7.46,0.26,1261.8,26.08,2.72,0.14,2010
821,죽 및 스프류,소고기버섯죽(강원도),800,608,119.98,17.32,6.14,0.16,1223.32,19.62,2.58,0.18,2010
822,죽 및 스프류,소고기버섯죽(경기도),800,576,109.94,19.88,6.07,0,1247.22,28.1,3.06,0.1,2010
823,죽 및 스프류,소고기버섯죽(경상도),800,568,104.96,16.46,9.05,0.22,1282.22,16.29,2.78,0.19,2010
824,죽 및 스프류,소고기버섯죽(서울),800,592,104.51,17.52,11.62,0.3,1330.34,20.54,3,0.03,2010
825,죽 및 스프류,소고기버섯죽(전라도),800,568,112.49,19.84,4.47,0.16,1272.51,36.38,2.58,0.14,2010
826,죽 및 스프류,소고기버섯죽(충청도),800,560,102.28,21.46,7.44,0.73,1215.21,35.57,2.33,0.2,2010
827,죽 및 스프류,송이 미역죽,150,135.75,25.6,4.24,2.44,0,309.17,0,0,0,2008
828,죽 및 스프류,쇠고기 스튜,239,99.5,5.9,11.71,3.39,0,244.83,0,0,0,2008
829,죽 및 스프류,어죽(영동),800,552.06,100.82,20.38,7.48,9.78,2105.53,35.46,1.66,0,2016
830,죽 및 스프류,완두콩 스프,230,168.71,20.82,12.42,4.81,0,116.75,0,0,0,2008
831,죽 및 스프류,잣죽,700,874.48,155.27,19.18,19.63,2.36,878.82,0,1.99,0.24,2011
832,죽 및 스프류,잣죽(강원도),700,672,102.81,17.47,21.08,0.04,843.89,0,2.08,0.31,2011
833,죽 및 스프류,잣죽(경기도),700,1561,339.86,13.48,16.52,1.28,711.19,0,1.81,0.36,2011
834,죽 및 스프류,잣죽(경상도),700,749,131.82,16.46,17.23,3.15,803.75,0,2.15,0.01,2011
835,죽 및 스프류,잣죽(서울),700,812,122.07,19.43,27.71,2.41,923.39,0,2.22,0.31,2011
836,죽 및 스프류,잣죽(전라도),700,672,96.26,32.84,16.91,4.21,888.55,0,1.91,0.04,2011
837,죽 및 스프류,잣죽(충청도),700,784,138.82,15.39,18.32,3.08,1102.11,0,1.75,0.4,2011
838,죽 및 스프류,전복죽,800,590.82,114.31,12.58,9.26,0.22,1309.46,28.47,1.79,0.05,2010
839,죽 및 스프류,전복죽(강원도),800,624,115.12,13.34,12.58,0.2,1274.88,32.11,1.9,0.1,2010
840,죽 및 스프류,전복죽(경기도),800,616,120.98,7.32,11.18,0,1370.75,19.54,1.95,0.02,2010
841,죽 및 스프류,전복죽(경상도),800,584,106.39,10.85,12.42,0.17,1347.98,7.71,1.48,0.02,2010
842,죽 및 스프류,전복죽(서울),800,592,120.23,15.07,5.26,0.26,1424.15,43.06,1.77,0.06,2010
843,죽 및 스프류,전복죽(전라도),800,584,114.87,14.74,7.03,0.12,1225.16,36.74,2.07,0.05,2010
844,죽 및 스프류,전복죽(충청도),800,552,108.29,14.11,7.05,0.54,1213.86,31.66,1.57,0.05,2010
845,죽 및 스프류,차가운 당근스프,200,84.2,13.24,2.32,3.22,0,56.36,0,0,0,2008
846,죽 및 스프류,참치죽,800,659.6,104.57,24.19,16.06,1.36,1342.4,39.96,1.82,0.06,2011
847,죽 및 스프류,참치죽(강원도),800,568,99.33,20.63,10.18,0.43,1532.46,52.54,2.09,0.03,2011
848,죽 및 스프류,참치죽(경기도),800,672,120.66,23.2,10.94,0.58,1110.38,31.19,1.74,0.06,2011
849,죽 및 스프류,참치죽(경상도),800,808,110.88,28.68,27.99,2.33,1309.71,38.86,1.54,0.02,2011
850,죽 및 스프류,참치죽(서울),800,592,96.63,26.98,10.83,2.26,1223.22,31.58,1.91,0.07,2011
851,죽 및 스프류,참치죽(전라도),800,720,98.43,22.42,26.42,1.78,1502.27,28.62,1.66,0.05,2011
852,죽 및 스프류,참치죽(충청도),800,592,101.47,23.26,10,0.78,1376.38,56.98,1.94,0.11,2011
853,죽 및 스프류,팥죽,600,498.06,97.81,18.43,3.68,1.69,1026.43,0,0.49,0.01,2009
854,죽 및 스프류,팥죽(강원도),600,492,100.85,18.38,1.61,0.18,1059.83,0,0.69,0,2009
855,죽 및 스프류,팥죽(경기도),600,534,102.78,16.82,6.07,2.79,945.11,0,1.01,0.01,2009
856,죽 및 스프류,팥죽(경상도),600,492,100.86,18.35,1.59,3.29,946.2,0,0.3,0,2009
857,죽 및 스프류,팥죽(서울),600,510,102.53,20.53,1.64,0.57,1028.36,0,0.32,0,2009
858,죽 및 스프류,팥죽(전라도),600,486,98.95,20.16,0.89,1.7,1022.37,0,0.32,0,2009
859,죽 및 스프류,팥죽(충청도),600,480,80.86,16.33,10.28,1.57,1156.72,0,0.28,0.02,2009
860,죽 및 스프류,해산물을 곁들인 매콤한 토마토 스튜,197,122.16,6.76,16.29,3.49,0,337.99,0,0,0,2008
861,죽 및 스프류,호박죽,600,442.75,89.39,7.09,6.32,16.7,929.2,1.72,1.06,0.01,2009
862,죽 및 스프류,호박죽(강원도),600,516,74.88,7.4,20.61,18.49,932.63,0.01,0.83,0,2009
863,죽 및 스프류,호박죽(경기도),600,486,89.95,7.21,10.6,13.51,909.59,2.47,0.26,0,2009
864,죽 및 스프류,호박죽(경상도),600,456,100.69,6.77,2.86,19,997.04,3.03,0.29,0,2009
865,죽 및 스프류,호박죽(서울),600,408,88.97,9.17,1.46,12.28,889.19,1.04,0.23,0,2009
866,죽 및 스프류,호박죽(전라도),600,390,88.72,6.04,1.55,16.55,759.8,1.75,4.46,0.02,2009
867,죽 및 스프류,호박죽(충청도),600,402,93.11,5.93,0.82,20.41,1086.94,2.05,0.3,0,2009
868,죽 및 스프류,흑임자 두부 죽,160,164.14,23.55,7.04,4.77,0,2.14,0,0,0,2008
869,국 및 탕류,갈낙탕(영암),400,261.77,0.84,35.79,12.8,1.28,847.98,209.08,5.8,0.43,2016
870,국 및 탕류,갈비탕,600,236.75,7.61,27.38,10.76,0,1717.54,112.25,2.86,0.16,2009
871,국 및 탕류,갈비탕(강원도),600,228,7.23,23.72,11.9,0,1333.56,212.25,5.2,0.35,2009
872,국 및 탕류,갈비탕(경기도),600,228,2.97,29.99,10.67,0,1553.17,134.42,2.08,0.08,2009
873,국 및 탕류,갈비탕(경상도),600,246,8.47,34.9,7.91,0,1809.41,133.76,2.6,0.13,2009
874,국 및 탕류,갈비탕(서울),600,270,17.07,23.83,11.9,0,1748.08,73.61,2.89,0.17,2009
875,국 및 탕류,갈비탕(전라도),600,222,4.78,27.83,10.05,0,1863.53,39.1,1.84,0.08,2009
876,국 및 탕류,갈비탕(충청도),600,228,5.11,24.03,12.1,0,1997.5,80.34,2.56,0.11,2009
877,국 및 탕류,게국지(태안),1100,415.25,31.7,44.91,12.09,10.77,4047.26,388.15,1.97,0.15,2016
878,국 및 탕류,고등어찌개,600,601.62,25.61,48.9,33.73,7.35,2584.06,156.05,7.06,0.31,2016
879,국 및 탕류,곰치국(삼척),1000,419.29,23.9,54.31,11.83,2.77,3802.06,476.47,1.36,0.13,2016
880,국 및 탕류,곰탕,700,579.61,7.35,70.13,29.97,0,822.77,197.94,7.97,0.75,2010
881,국 및 탕류,곰탕(강원도),700,686,0.41,91.57,35.2,0,512.8,274.29,10.56,1.09,2010
882,국 및 탕류,곰탕(경기도),700,847,29.4,86.46,42.49,0,714.4,226.41,12.28,1.31,2010
883,국 및 탕류,곰탕(경상도),700,294,1.67,37.25,15.03,0,490.65,95.65,3.56,0.36,2010
884,국 및 탕류,곰탕(나주),300,183.25,18.12,19.42,3.67,0.46,716.35,50.41,1.54,0.07,2016
885,국 및 탕류,곰탕(서울),700,595,5.81,69.8,32.59,0,1486.58,148.63,10.75,0.92,2010
886,국 및 탕류,곰탕(전라도),700,686,5.2,64.68,45.24,0,1069.44,245.2,6.01,0.36,2010
887,국 및 탕류,곰탕(충청도),700,371,1.62,71.02,9.24,0,662.75,197.46,4.66,0.43,2010
888,국 및 탕류,굴 두부 국,151,49.51,3.43,4.82,2.85,0,256.68,0,0,0,2008
889,국 및 탕류,김치국,100,19.84,2.33,1.21,0.63,0.65,364.91,0,0.07,0,2014
890,국 및 탕류,꼬리곰탕,700,765.79,4.63,102.31,37.56,0,765.74,251.92,9.81,1.04,2010
891,국 및 탕류,꼬리곰탕(강원도),700,609,3.77,84.44,28.1,0,703.7,217.76,9.9,1.22,2010
892,국 및 탕류,꼬리곰탕(경기도),700,819,6.03,115.7,36.72,0,712.09,290.51,8.88,0.9,2010
893,국 및 탕류,꼬리곰탕(경상도),700,679,4.96,94.7,30.89,0,592.58,230.11,7.08,0.81,2010
894,국 및 탕류,꼬리곰탕(서울),700,574,6.78,88.69,21.39,0,1522.68,190.43,7.69,0.8,2010
895,국 및 탕류,꼬리곰탕(전라도),700,959,0.81,104.36,59.89,0,529.61,260.9,10.95,0.96,2010
896,국 및 탕류,꼬리곰탕(충청도),700,959,5.43,125.95,48.38,0,533.8,321.78,14.32,1.55,2010
897,국 및 탕류,꽃게탕,600,238.39,18.09,28.39,5.83,1.32,2247.58,212.81,0.85,0.03,2016
898,국 및 탕류,낙지탕,600,187.8,10.38,29.36,3.2,1.94,1704.69,292.42,0.44,0.01,2016
899,국 및 탕류,냉국_ 미역오이냉국,100,17.64,3.25,0.51,0.29,2.15,320.79,0,0.02,0,2014
900,국 및 탕류,냉국_ 오이냉국,100,18.38,3.49,0.48,0.28,2.46,288.56,0,0.03,0,2014
901,국 및 탕류,달걀국,100,40.53,1.31,3.57,2.34,0.03,274.63,93.91,0.75,0.01,2014
902,국 및 탕류,닭곰탕(닭국),100,80.36,2.79,11.13,2.74,0.06,156.16,47.17,0.69,0.01,2013
903,국 및 탕류,대구지리탕,600,262.02,9.89,41.61,6.22,1.47,1476.25,283.09,1.1,0.08,2016
904,국 및 탕류,도가니탕,800,573.18,4.54,100.88,16.83,0,598.16,163.79,4.71,0.44,2010
905,국 및 탕류,도가니탕(강원도),800,552,2.5,99.74,16.03,0,670.7,172.22,4.66,0.53,2010
906,국 및 탕류,도가니탕(경기도),800,520,0.9,97.27,13.93,0,642.62,204.55,2.06,0.22,2010
907,국 및 탕류,도가니탕(경상도),800,520,7.71,73.6,21.42,0,404.8,107.62,8.34,0.91,2010
908,국 및 탕류,도가니탕(서울),800,536,8.34,94.37,13.64,0,632.78,142.39,2.8,0.21,2010
909,국 및 탕류,도가니탕(전라도),800,672,4.74,101.57,27.65,0,554.78,165.81,6.77,0.51,2010
910,국 및 탕류,도가니탕(충청도),800,640,3.08,138.74,8.32,0,683.26,190.16,3.66,0.3,2010
911,국 및 탕류,도토리묵 콩국,156,61.11,7.38,3.87,2.2,0,257.01,0,0,0,2008
912,국 및 탕류,도토리묵말이(대전),1300,462.38,89.69,6.85,8.48,6.34,3206.03,0,1.17,0,2016
913,국 및 탕류,된장국,166,49.38,3.52,8.3,0.32,0,44.92,0,0,0,2008
914,국 및 탕류,된장국_ 근대,100,22.77,2.18,1.87,0.73,0.42,328.84,0,0.08,0,2014
915,국 및 탕류,된장국_ 무,100,23.19,3.26,1.36,0.52,1.3,386.99,0,0.07,0,2014
916,국 및 탕류,된장국_ 시금치,100,30.66,2.68,2.51,1.1,0.23,344.2,0,0.1,0,2013
917,국 및 탕류,된장국_ 시래기,100,21.99,2.44,1.49,0.7,0.3,338.59,0,0.07,0,2014
918,국 및 탕류,된장국_ 쑥,100,27.57,2.69,1.91,1.02,0.29,341.13,0,0.1,0,2014
919,국 및 탕류,된장국_ 아욱,100,23.45,2.38,2.01,0.65,0.38,325.35,0,0.07,0,2014
920,국 및 탕류,된장국_ 왜된장국_ 미소된장국,100,25.61,1.84,1.88,1.19,0.48,344.69,0,0.14,0,2013
921,국 및 탕류,매생이국(장흥),500,119.25,13.4,10.02,2.85,0.38,1420.3,6.61,0.57,0.1,2016
922,국 및 탕류,물회(포항),700,529.36,55.32,34.43,18.93,19.99,2095.91,120.26,2.81,0.13,2016
923,국 및 탕류,미역 조랭이 떡국,455,368.64,65.97,9.28,11.01,0,774.18,0,0,0,2008
924,국 및 탕류,미역국_ 쇠고기,100,23.17,1.19,2.78,0.81,0,293.68,6.49,0.31,0.02,2014
925,국 및 탕류,미역국_ 홍합,100,25.75,1.79,3.03,0.72,0,314.41,8.98,0.13,0,2014
926,국 및 탕류,바지락조개국,550,156.65,10.11,22.04,3.11,1.31,1596.17,89.36,0.57,0.02,2014
927,국 및 탕류,배추 맑은 국,150,43.1,3.21,4.98,1.77,0,200.25,0,0,0,2008
928,국 및 탕류,버섯 들깨탕,150,123.74,17.3,3.83,5.41,0,31.6,0,0,0,2008
929,국 및 탕류,복지리탕,600,232.06,10.33,41.66,2.68,1.37,1349.98,209.78,0.41,0,2016
930,국 및 탕류,북어국,169,66.99,2.59,10.12,1.98,0,328.77,0,0,0,2008
931,국 및 탕류,삼계탕,1000,917.61,40.93,115.29,32.52,0,1310.98,471.7,10.76,0.32,2010
932,국 및 탕류,삼계탕(강원도),1000,970,23.16,127.84,40.41,0,899.73,507.8,13.13,0.36,2010
933,국 및 탕류,삼계탕(경기도),1000,1030,50.9,116.88,39.82,0,1000.07,534.08,10.56,0.39,2010
934,국 및 탕류,삼계탕(경상도),1000,840,51.7,101.09,24.94,0,1378.55,440.54,6.59,0.18,2010
935,국 및 탕류,삼계탕(서울),1000,970,58.44,123.03,26.93,0,2134.85,413.36,12.05,0.41,2010
936,국 및 탕류,삼계탕(전라도),1000,880,20.14,121.78,34.63,0,1665.89,503.12,11.82,0.26,2010
937,국 및 탕류,삼계탕(충청도),1000,830,41.27,101.13,28.41,0,786.78,431.33,10.42,0.33,2010
938,국 및 탕류,새우 완자탕,150,86.81,9.35,10.01,1,0,204.29,0,0,0,2008
939,국 및 탕류,생선물회,800,577.97,82.49,34.3,12.31,52.04,2779.74,101.88,2.02,0.05,2016
940,국 및 탕류,선짓국,800,337.35,10.97,51.14,9.88,0.07,2518.98,294.04,2.01,0.1,2010
941,국 및 탕류,선짓국(강원도),800,272,12.23,42.14,5.71,0,2450.35,294.26,1.34,0.04,2010
942,국 및 탕류,선짓국(경기도),800,296,24.24,30.04,8.75,0.26,2444.98,350.28,2.93,0.21,2010
943,국 및 탕류,선짓국(경상도),800,440,4.79,65.47,17.3,0,2600.72,404.83,1.36,0.03,2010
944,국 및 탕류,선짓국(서울),800,272,0.32,51.62,7.22,0,2854.53,230.5,1.63,0.1,2010
945,국 및 탕류,선짓국(전라도),800,416,22.11,59.83,9.62,0.18,1947.38,274.58,2.54,0.08,2010
946,국 및 탕류,선짓국(충청도),800,336,2.13,57.75,10.66,0,2815.96,209.79,2.26,0.1,2010
947,국 및 탕류,설렁탕,600,419.81,12.56,59.58,14.59,0.25,685.78,145.33,5.72,0.4,2011
948,국 및 탕류,설렁탕(강원도),600,408,9.94,62.33,13.28,0,765.19,147.47,6.25,0.2,2011
949,국 및 탕류,설렁탕(경기도),600,330,7.52,45.25,12.9,0,981.7,103.59,3.95,0.34,2011
950,국 및 탕류,설렁탕(경상도),600,426,9.86,53.77,19.05,0,586.84,143.36,6.94,0.57,2011
951,국 및 탕류,설렁탕(서울),600,498,23.74,67.61,14.61,0,894.23,151.06,5.54,0.52,2011
952,국 및 탕류,설렁탕(전라도),600,408,2.17,67.08,14.36,0,457.68,185.59,6.2,0.41,2011
953,국 및 탕류,설렁탕(충청도),600,456,22.11,61.42,13.31,1.52,429.08,140.89,5.42,0.36,2011
954,국 및 탕류,소고기무국,400,122.94,7.76,14.21,3.96,3.48,1067.02,38.43,1.3,0.08,2014
955,국 및 탕류,소고기육개장,700,339.87,20.83,21.9,18.77,0.54,2853.09,142.71,7.27,0.76,2009
956,국 및 탕류,소고기육개장(강원도),700,392,36.69,24.37,16.74,1.31,2833.34,193.02,11.47,0.78,2009
957,국 및 탕류,소고기육개장(경기도),700,336,33.42,16.69,15.34,0.36,3060.71,166.71,4.06,2.46,2009
958,국 및 탕류,소고기육개장(경상도),700,343,17.58,14.91,23.31,0.34,2922.07,68.38,8.42,0.6,2009
959,국 및 탕류,소고기육개장(서울),700,231,5.38,26.46,11.21,0,1978.17,80.54,3.7,0.23,2009
960,국 및 탕류,소고기육개장(전라도),700,385,16.93,25.45,24.11,1.2,3195.05,153.52,6.06,0.22,2009
961,국 및 탕류,소고기육개장(충청도),700,350,14.96,23.56,21.91,0,3129.21,194.07,9.93,0.25,2009
962,국 및 탕류,소탕        ,150,87,1.95,7.65,5.4,0,353.6,0,0.6,0,2013
963,국 및 탕류,순대국,800,540.3,17.26,43.52,33.02,0,1504.04,246,10.98,0.16,2009
964,국 및 탕류,순대국(강원도),800,624,37.09,46,32.56,0,1537.68,321.42,12.69,0.22,2009
965,국 및 탕류,순대국(경기도),800,536,15.88,46.38,32.23,0,879.86,331.1,7.74,0.06,2009
966,국 및 탕류,순대국(경상도),800,488,29.95,24.3,30.35,0,1245.89,127.02,9.73,0.11,2009
967,국 및 탕류,순대국(서울),800,688,8.75,58.88,46.56,0,1586.62,183.46,10.62,0.19,2009
968,국 및 탕류,순대국(전라도),800,536,0.78,43.58,39.93,0,2030.26,256.72,15.29,0.28,2009
969,국 및 탕류,순대국(충청도),800,360,11.11,42.02,16.48,0,1743.95,256.27,9.82,0.11,2009
970,국 및 탕류,아구탕,600,246.07,12.76,37.78,4.88,1.84,1863.34,318.93,0.77,0.01,2016
971,국 및 탕류,어묵국,600,250.86,34.24,18.34,4.51,2.14,2064.71,24.74,1.56,0.02,2009
972,국 및 탕류,어묵국(강원도),600,258,38.79,15.14,4.44,2.89,1747.32,14.74,1.45,0.02,2009
973,국 및 탕류,어묵국(경기도),600,246,33.75,19.24,3.7,0.34,2345.53,23.05,0.92,0.01,2009
974,국 및 탕류,어묵국(경상도),600,180,21.76,15.62,3.17,3.5,1874.03,35.35,1.03,0.02,2009
975,국 및 탕류,어묵국(서울),600,318,43.55,15.45,8.8,2.96,1748.65,29.74,2.66,0.04,2009
976,국 및 탕류,어묵국(전라도),600,252,33.4,19.81,4.64,2.65,2090.15,30.13,1.86,0.02,2009
977,국 및 탕류,어묵국(충청도),600,258,34.21,24.77,2.28,0.46,2582.54,15.44,1.44,0.01,2009
978,국 및 탕류,어탕        ,150,85.5,1.8,12.75,3.15,0,485.09,52.56,0.45,0,2013
979,국 및 탕류,연두부 무순 냉국,200,70.52,6.32,5.92,3.1,0,222.7,0,0,0,2008
980,국 및 탕류,연포탕,1000,541.64,20.19,94.9,9.03,0.23,2337.46,1057.46,1.75,0.08,2012
981,국 및 탕류,연포탕(강원도),1000,620,20.06,108.28,11.79,0.1,2267.14,1380.97,2.18,0.1,2012
982,국 및 탕류,연포탕(경기도),1000,580,11.81,115.43,7.48,0,2299.11,1375,2.01,0.1,2012
983,국 및 탕류,연포탕(경상도),1000,610,50.62,83.55,7.67,1.08,2658.28,1018.23,1.68,0.06,2012
984,국 및 탕류,연포탕(서울),1000,450,12.76,82.31,7.37,0,2283.26,772.86,1.01,0.03,2012
985,국 및 탕류,연포탕(전라도),1000,550,8.39,109.63,9.21,0,2280.71,1070.48,2.26,0.12,2012
986,국 및 탕류,연포탕(충청도),1000,450,17.5,70.22,10.67,0.18,2236.24,727.22,1.38,0.06,2012
987,국 및 탕류,오리탕,600,482.33,20.98,42.01,25.6,4.6,1842.34,204.68,5.7,0.13,2016
988,국 및 탕류,오징어국,100,33.44,2.37,4.84,0.51,0.67,311.98,67.84,0.11,0,2014
989,국 및 탕류,오징어물회(동해),700,581.4,91.19,32.89,9.45,63.89,2715.91,304.76,0.99,0,2016
990,국 및 탕류,올갱이국(괴산),600,144.26,13.02,13.66,4.17,1.6,2017.16,85.36,0.8,0.04,2016
991,국 및 탕류,우거지국,100,20.24,2.31,1.48,0.57,0.55,357.15,0,0.07,0,2014
992,국 및 탕류,우거지해장국,600,154.38,13.46,11.92,5.87,2.53,2049.59,22.37,1.19,0.04,2016
993,국 및 탕류,우렁된장국,500,244.93,19.22,24.62,7.73,3.56,2134.21,105.38,1.11,0.03,2014
994,국 및 탕류,육개장_ 닭고기,100,43.79,2.72,4.96,1.45,0.13,270.25,22.08,0.34,0.01,2014
995,국 및 탕류,육탕        ,150,87,0.3,12.6,3.9,0,356.94,43.78,1.65,0.15,2013
996,국 및 탕류,전복탕,600,196.85,15.78,26.78,2.95,1.31,1774.4,291.38,0.62,0,2016
997,국 및 탕류,조기매운탕,600,384.38,17.34,35.1,19.4,4.25,2272.92,274.17,4.78,0.09,2016
998,국 및 탕류,짱뚱어탕(순천),600,188.77,16.63,11.5,8.47,2.36,2050.9,22.22,0.9,0.02,2016
999,국 및 탕류,추어탕(남원),1000,316.72,26.83,22.74,13.16,0,2635.78,90.31,1.93,0,2016
1000,국 및 탕류,탕국         ,250,92.5,0.25,13.25,4.25,0,656.75,30.12,1,0,2013
1001,국 및 탕류,토란국,250,462.5,92,8.5,6.75,0,702.5,19.88,0.75,0,2013
1002,국 및 탕류,해물탕,600,267.81,16.59,39.85,4.67,0.81,2046.25,469.49,0.83,0.01,2016
